cloudcover,conditions,datetime,dew,feelslike,humidity,name,precip,precipprob,sealevelpressure,stations,temp,visibility,winddir,windspeed,holiday_indicator,AAC_energy,time_vector
31.8,"Partially cloudy",2023-02-22T19:30:00,8.2,12.1,76.91,"41.829742371733346, 12.468582121891949",0,0,1016.9,"16242099999,AU378,16239099999,16224099999,16234099999",12.1,10,240,5.7,4.0680309480637e-14,270.334,22-Feb-2023 19:30:00
26.6,"Partially cloudy",2023-02-22T20:00:00,8,10.9,82.7,"41.829742371733346, 12.468582121891949",0,0,1017,"16242099999,AU378,16239099999,16224099999,LIRA",10.9,10,173,6.9,4.08242785771536e-14,217.6186,22-Feb-2023 20:00:00
26.6,"Partially cloudy",2023-02-22T20:30:00,8,10.9,82.7,"41.829742371733346, 12.468582121891949",0,0,1017,"16242099999,AU378,16239099999,16224099999,LIRA",10.9,10,173,6.9,4.0968821127339e-14,101.7401,22-Feb-2023 20:30:00
NaN,"Clear",2023-02-22T21:00:00,7.2,10.8,78.07,"41.829742371733346, 12.468582121891949",0,0,1017,"16242099999,AU378,16239099999,16224099999,LIRA",10.8,10,240,3.6,4.11139396719e-14,150.2801,22-Feb-2023 21:00:00
NaN,"Clear",2023-02-22T21:30:00,7.2,10.8,78.07,"41.829742371733346, 12.468582121891949",0,0,1017,"16242099999,AU378,16239099999,16224099999,LIRA",10.8,10,240,3.6,4.12596367614938e-14,129.8776,22-Feb-2023 21:30:00
NaN,"Clear",2023-02-22T22:00:00,7.1,8.9,83.29,"41.829742371733346, 12.468582121891949",0,0,1017,"16242099999,AU378,16239099999,16224099999,LIRA",9.8,10,159,7.4,4.14059149592026e-14,67.5088,22-Feb-2023 22:00:00
NaN,"Clear",2023-02-22T22:30:00,7.1,8.9,83.29,"41.829742371733346, 12.468582121891949",0,0,1017,"16242099999,AU378,16239099999,16224099999,LIRA",9.8,10,159,7.4,4.15527768430663e-14,25.2358,22-Feb-2023 22:30:00
0,"Clear",2023-02-22T23:00:00,7.1,9.4,83.45,"41.829742371733346, 12.468582121891949",0,0,1017,"16242099999,AU378,16239099999,16224099999,LIRA",9.7,9.8,170,5.1,4.17002250012452e-14,8.3107,22-Feb-2023 23:00:00
0,"Clear",2023-02-22T23:30:00,7.1,9.4,83.45,"41.829742371733346, 12.468582121891949",0,0,1017,"16242099999,AU378,16239099999,16224099999,LIRA",9.7,9.8,170,5.1,4.18482620345236e-14,0,22-Feb-2023 23:30:00
23.8,"Partially cloudy",2023-02-23T00:00:00,7,8.8,88.48,"41.829742371733346, 12.468582121891949",0,0,1017,"16242099999,AU378,16239099999,16224099999,LIRA",8.8,9.7,128,4.2,4.19968905588742e-14,19.3569,23-Feb-2023 00:00:00
23.8,"Partially cloudy",2023-02-23T00:30:00,7,8.8,88.48,"41.829742371733346, 12.468582121891949",0,0,1017,"16242099999,AU378,16239099999,16224099999,LIRA",8.8,9.7,128,4.2,4.21461132005624e-14,8.3569,23-Feb-2023 00:30:00
79.5,"Partially cloudy",2023-02-23T01:00:00,7,9.3,83.28,"41.829742371733346, 12.468582121891949",0,0,1016.9,"16242099999,16239099999,16224099999,LIRA",9.7,9.7,142,5.4,4.22959325986808e-14,0,23-Feb-2023 01:00:00
79.5,"Partially cloudy",2023-02-23T01:30:00,7,9.3,83.28,"41.829742371733346, 12.468582121891949",0,0,1016.9,"16242099999,16239099999,16224099999,LIRA",9.7,9.7,142,5.4,4.24463514077444e-14,0,23-Feb-2023 01:30:00
79.5,"Partially cloudy",2023-02-23T02:00:00,7,9.2,83.59,"41.829742371733346, 12.468582121891949",0,0,1016.9,"16242099999,16239099999,16224099999,LIRA",9.6,9.7,153,5.4,4.25973722927366e-14,0,23-Feb-2023 02:00:00
79.5,"Partially cloudy",2023-02-23T02:30:00,7,9.2,83.59,"41.829742371733346, 12.468582121891949",0,0,1016.9,"16242099999,16239099999,16224099999,LIRA",9.6,9.7,153,5.4,4.27489979316744e-14,48.9574,23-Feb-2023 02:30:00
79.5,"Partially cloudy",2023-02-23T03:00:00,6,9.6,78.18,"41.829742371733346, 12.468582121891949",0,0,1016,"16242099999,AU378,16239099999,16224099999,LIRA",9.6,9.6,139,4.2,4.29012310182356e-14,55.3981,23-Feb-2023 03:00:00
79.5,"Partially cloudy",2023-02-23T03:30:00,6,9.6,78.18,"41.829742371733346, 12.468582121891949",0,0,1016,"16242099999,AU378,16239099999,16224099999,LIRA",9.6,9.6,139,4.2,4.30540742567451e-14,33.3981,23-Feb-2023 03:30:00
84.6,"Partially cloudy",2023-02-23T04:00:00,5.1,8.6,78.57,"41.829742371733346, 12.468582121891949",0,0,1016,"16242099999,AU378,16239099999,16224099999,LIRA",8.6,9.6,30,3.9,4.32075303647716e-14,15.9574,23-Feb-2023 04:00:00
84.6,"Partially cloudy",2023-02-23T04:30:00,5.1,8.6,78.57,"41.829742371733346, 12.468582121891949",0,0,1016,"16242099999,AU378,16239099999,16224099999,LIRA",8.6,9.6,30,3.9,4.33616020757868e-14,0,23-Feb-2023 04:30:00
24,"Partially cloudy",2023-02-23T05:00:00,5.2,7.1,83.54,"41.829742371733346, 12.468582121891949",0,0,1016,"16242099999,16239099999,16224099999,LIRA",7.9,9.6,78,5.6,4.35162921340913e-14,44.5483,23-Feb-2023 05:00:00
24,"Partially cloudy",2023-02-23T05:30:00,5.2,7.1,83.54,"41.829742371733346, 12.468582121891949",0,0,1016,"16242099999,16239099999,16224099999,LIRA",7.9,9.6,78,5.6,4.36716032974438e-14,33.5483,23-Feb-2023 05:30:00
29,"Partially cloudy",2023-02-23T06:00:00,5.2,7,88.49,"41.829742371733346, 12.468582121891949",0,0,1015,"16242099999,AU378,16239099999,16224099999,LIRA",7,9.6,NaN,2.1,4.3827538339752e-14,61.5896,23-Feb-2023 06:00:00
29,"Partially cloudy",2023-02-23T06:30:00,5.2,7,88.49,"41.829742371733346, 12.468582121891949",0,0,1015,"16242099999,AU378,16239099999,16224099999,LIRA",7,9.6,NaN,2.1,4.39841000459379e-14,48.9032,23-Feb-2023 06:30:00
15.3,"Clear",2023-02-23T07:00:00,5.3,4.4,94.78,"41.829742371733346, 12.468582121891949",0,0,1015.2,"16242099999,16239099999,AT416,16224099999,16234099999",6.1,8.1,39,8.2,4.41412912145992e-14,124.5199,23-Feb-2023 07:00:00
15.3,"Clear",2023-02-23T07:30:00,5.3,4.4,94.78,"41.829742371733346, 12.468582121891949",0,0,1015.2,"16242099999,16239099999,AT416,16224099999,16234099999",6.1,8.1,39,8.2,4.4299114660733e-14,129.0605,23-Feb-2023 07:30:00
12.1,"Clear",2023-02-23T08:00:00,5.3,6.6,91.19,"41.829742371733346, 12.468582121891949",0,0,1016.1,"16242099999,16239099999,AT416,16224099999,16234099999",6.6,8,30,3.9,4.44575732105399e-14,375.1788,23-Feb-2023 08:00:00
12.1,"Clear",2023-02-23T08:30:00,5.3,6.6,91.19,"41.829742371733346, 12.468582121891949",0,0,1016.1,"16242099999,16239099999,AT416,16224099999,16234099999",6.6,8,30,3.9,4.46166697041169e-14,423.9939,23-Feb-2023 08:30:00
4.9,"Clear",2023-02-23T09:00:00,7.2,9,88.64,"41.829742371733346, 12.468582121891949",0,0,1016.1,"16242099999,16239099999,AT416,16224099999,16234099999",9,8.5,41,3,4.47764069982157e-14,888.0381,23-Feb-2023 09:00:00
4.9,"Clear",2023-02-23T09:30:00,7.2,9,88.64,"41.829742371733346, 12.468582121891949",0,0,1016.1,"16242099999,16239099999,AT416,16224099999,16234099999",9,8.5,41,3,4.49367879609833e-14,1008.5828,23-Feb-2023 09:30:00
37.9,"Partially cloudy",2023-02-23T10:00:00,8.2,11.9,78.01,"41.829742371733346, 12.468582121891949",0,0,1016.2,"16242099999,16239099999,AT416,16224099999,16234099999",11.9,9.2,102,3.4,4.50978154746888e-14,959.227,23-Feb-2023 10:00:00
37.9,"Partially cloudy",2023-02-23T10:30:00,8.2,11.9,78.01,"41.829742371733346, 12.468582121891949",0,0,1016.2,"16242099999,16239099999,AT416,16224099999,16234099999",11.9,9.2,102,3.4,4.52594924385146e-14,783.6899,23-Feb-2023 10:30:00
54.5,"Partially cloudy",2023-02-23T11:00:00,9.1,13.3,75.48,"41.829742371733346, 12.468582121891949",0,0,1017,"16242099999,16239099999,AT416,16224099999,16234099999",13.3,9.5,245,7.3,4.54218217632347e-14,491.2036,23-Feb-2023 11:00:00
54.5,"Partially cloudy",2023-02-23T11:30:00,9.1,13.3,75.48,"41.829742371733346, 12.468582121891949",0,0,1017,"16242099999,16239099999,AT416,16224099999,16234099999",13.3,9.5,245,7.3,4.55848063739739e-14,428.7569,23-Feb-2023 11:30:00
48.2,"Partially cloudy",2023-02-23T12:00:00,8.4,14.9,64.92,"41.829742371733346, 12.468582121891949",0,0,1016.2,"16242099999,16239099999,AT416,16224099999,16234099999",14.9,9.8,221,10.1,4.57484492130341e-14,557.5985,23-Feb-2023 12:00:00
48.2,"Partially cloudy",2023-02-23T12:30:00,8.4,14.9,64.92,"41.829742371733346, 12.468582121891949",0,0,1016.2,"16242099999,16239099999,AT416,16224099999,16234099999",14.9,9.8,221,10.1,4.5912753234508e-14,950.8285,23-Feb-2023 12:30:00
61.5,"Partially cloudy",2023-02-23T13:00:00,9.2,15,68.12,"41.829742371733346, 12.468582121891949",0,0,1016.2,"16242099999,16239099999,AT416,16224099999,16234099999",15,9.5,232,13.6,4.60777214070723e-14,918.2558,23-Feb-2023 13:00:00
61.5,"Partially cloudy",2023-02-23T13:30:00,9.2,15,68.12,"41.829742371733346, 12.468582121891949",0,0,1016.2,"16242099999,16239099999,AT416,16224099999,16234099999",15,9.5,232,13.6,4.62433567168491e-14,739.0231,23-Feb-2023 13:30:00
61.5,"Partially cloudy",2023-02-23T14:00:00,8,14.9,63.06,"41.829742371733346, 12.468582121891949",0,0,1016.1,"16242099999,16239099999,AT416,16224099999,16234099999",14.9,10,228,9.6,4.64096621619539e-14,657.1528,23-Feb-2023 14:00:00
61.5,"Partially cloudy",2023-02-23T14:30:00,8,14.9,63.06,"41.829742371733346, 12.468582121891949",0,0,1016.1,"16242099999,16239099999,AT416,16224099999,16234099999",14.9,10,228,9.6,4.65766407553237e-14,495.0465,23-Feb-2023 14:30:00
61.5,"Partially cloudy",2023-02-23T15:00:00,8.5,14.6,66.73,"41.829742371733346, 12.468582121891949",0,0,1015.2,"16242099999,16239099999,AT416,16224099999,16234099999",14.6,10,237,9.9,4.67442955276137e-14,309.5977,23-Feb-2023 15:00:00
61.5,"Partially cloudy",2023-02-23T15:30:00,8.5,14.6,66.73,"41.829742371733346, 12.468582121891949",0,0,1015.2,"16242099999,16239099999,AT416,16224099999,16234099999",14.6,10,237,9.9,4.69126295216788e-14,290.6114,23-Feb-2023 15:30:00
77.3,"Partially cloudy",2023-02-23T16:00:00,8.2,14.4,66.27,"41.829742371733346, 12.468582121891949",0,0,1015.2,"16242099999,16239099999,AT416,16224099999,16234099999",14.4,10,243,7.8,4.70816457954373e-14,334.2681,23-Feb-2023 16:00:00
77.3,"Partially cloudy",2023-02-23T16:30:00,8.2,14.4,66.27,"41.829742371733346, 12.468582121891949",0,0,1015.2,"16242099999,16239099999,AT416,16224099999,16234099999",14.4,10,243,7.8,4.72513474248027e-14,288.2807,23-Feb-2023 16:30:00
73.1,"Partially cloudy",2023-02-23T17:00:00,8.2,14,67.91,"41.829742371733346, 12.468582121891949",0,0,1015.2,"16242099999,16239099999,AT416,16224099999,16234099999",14,10,252,8.5,4.7421737498099e-14,348.0991,23-Feb-2023 17:00:00
73.1,"Partially cloudy",2023-02-23T17:30:00,8.2,14,67.91,"41.829742371733346, 12.468582121891949",0,0,1015.2,"16242099999,16239099999,AT416,16224099999,16234099999",14,10,252,8.5,4.75928191189591e-14,307.8715,23-Feb-2023 17:30:00
46.1,"Partially cloudy",2023-02-23T18:00:00,8.8,12.8,76.72,"41.829742371733346, 12.468582121891949",0,0,1015.2,"16242099999,16239099999,AT416,16224099999,16234099999",12.8,9.9,229,8.2,4.77645954092933e-14,388.2459,23-Feb-2023 18:00:00
46.1,"Partially cloudy",2023-02-23T18:30:00,8.8,12.8,76.72,"41.829742371733346, 12.468582121891949",0,0,1015.2,"16242099999,16239099999,AT416,16224099999,16234099999",12.8,9.9,229,8.2,4.79370695036367e-14,398.9124,23-Feb-2023 18:30:00
30,"Partially cloudy",2023-02-23T19:00:00,8.2,11.7,79.02,"41.829742371733346, 12.468582121891949",0,0,1016.1,"16242099999,AU378,16239099999,16224099999,16234099999",11.7,9.9,246,5.5,4.81102445520835e-14,404.8825,23-Feb-2023 19:00:00
30,"Partially cloudy",2023-02-23T19:30:00,8.2,11.7,79.02,"41.829742371733346, 12.468582121891949",0,0,1016.1,"16242099999,AU378,16239099999,16224099999,16234099999",11.7,9.9,246,5.5,4.82841237232922e-14,255.3879,23-Feb-2023 19:30:00
NaN,"Clear",2023-02-23T20:00:00,7.1,10.8,77.83,"41.829742371733346, 12.468582121891949",0,0,1016,"16242099999,AU378,16239099999,16224099999,LIRA",10.8,10,211,5.1,4.84587101987643e-14,176.24,23-Feb-2023 20:00:00
NaN,"Clear",2023-02-23T20:30:00,7.1,10.8,77.83,"41.829742371733346, 12.468582121891949",0,0,1016,"16242099999,AU378,16239099999,16224099999,LIRA",10.8,10,211,5.1,4.8634007175815e-14,169.2837,23-Feb-2023 20:30:00
NaN,"Clear",2023-02-23T21:00:00,7,8.9,83.03,"41.829742371733346, 12.468582121891949",0,0,1016,"16242099999,AU378,16239099999,16224099999,LIRA",9.8,10,153,7.2,4.88100178706158e-14,95.3081,23-Feb-2023 21:00:00
NaN,"Clear",2023-02-23T21:30:00,7,8.9,83.03,"41.829742371733346, 12.468582121891949",0,0,1016,"16242099999,AU378,16239099999,16224099999,LIRA",9.8,10,153,7.2,4.89867455124033e-14,159.3084,23-Feb-2023 21:30:00
30,"Partially cloudy",2023-02-23T22:00:00,7.1,9.9,83.04,"41.829742371733346, 12.468582121891949",0,0,1016,"16242099999,AU378,16239099999,16224099999,LIRA",9.9,10,153,3.6,4.91641933464871e-14,103.4619,23-Feb-2023 22:00:00
30,"Partially cloudy",2023-02-23T22:30:00,7.1,9.9,83.04,"41.829742371733346, 12.468582121891949",0,0,1016,"16242099999,AU378,16239099999,16224099999,LIRA",9.9,10,153,3.6,4.93423646373298e-14,55.5232,23-Feb-2023 22:30:00
NaN,"Clear",2023-02-23T23:00:00,6.1,8.9,82.92,"41.829742371733346, 12.468582121891949",0,0,1016.9,"16242099999,16239099999,16224099999,LIRA",8.9,10,158,4.2,4.95212626626856e-14,29.6976,23-Feb-2023 23:00:00
NaN,"Clear",2023-02-23T23:30:00,6.1,8.9,82.92,"41.829742371733346, 12.468582121891949",0,0,1016.9,"16242099999,16239099999,16224099999,LIRA",8.9,10,158,4.2,4.97008907166454e-14,0,23-Feb-2023 23:30:00
47.9,"Partially cloudy",2023-02-24T00:00:00,6.9,8.1,88.2,"41.829742371733346, 12.468582121891949",0,0,1016,"16242099999,16239099999,16224099999,LIRA",8.8,9.9,114,5.7,4.9881252112755e-14,0,24-Feb-2023 00:00:00
47.9,"Partially cloudy",2023-02-24T00:30:00,6.9,8.1,88.2,"41.829742371733346, 12.468582121891949",0,0,1016,"16242099999,16239099999,16224099999,LIRA",8.8,9.9,114,5.7,5.00623501780826e-14,0,24-Feb-2023 00:30:00
13.3,"Clear",2023-02-24T01:00:00,6.1,8.3,83.49,"41.829742371733346, 12.468582121891949",0,0,1016,"16242099999,AU378,16239099999,16224099999,LIRA",8.8,9.9,143,5.2,5.02441882563012e-14,0,24-Feb-2023 01:00:00
13.3,"Clear",2023-02-24T01:30:00,6.1,8.3,83.49,"41.829742371733346, 12.468582121891949",0,0,1016,"16242099999,AU378,16239099999,16224099999,LIRA",8.8,9.9,143,5.2,5.04267697108464e-14,0,24-Feb-2023 01:30:00
13.3,"Clear",2023-02-24T02:00:00,6.1,8.2,83.49,"41.829742371733346, 12.468582121891949",0,0,1016,"16242099999,AU378,16239099999,16224099999,LIRA",8.8,9.9,160,5.5,5.06100979189105e-14,0,24-Feb-2023 02:00:00
13.3,"Clear",2023-02-24T02:30:00,6.1,8.2,83.49,"41.829742371733346, 12.468582121891949",0,0,1016,"16242099999,AU378,16239099999,16224099999,LIRA",8.8,9.9,160,5.5,5.07941762745641e-14,15.6818,24-Feb-2023 02:30:00
50,"Partially cloudy",2023-02-24T03:00:00,6.1,7.1,93.53,"41.829742371733346, 12.468582121891949",0,0,1015,"16242099999,AU378,16239099999,16224099999,LIRA",7.1,8.1,90,2.6,5.09790081919529e-14,4.6818,24-Feb-2023 03:00:00
50,"Partially cloudy",2023-02-24T03:30:00,6.1,7.1,93.53,"41.829742371733346, 12.468582121891949",0,0,1015,"16242099999,AU378,16239099999,16224099999,LIRA",7.1,8.1,90,2.6,5.11645970992184e-14,0,24-Feb-2023 03:30:00
84.6,"Partially cloudy",2023-02-24T04:00:00,6.1,7,94.18,"41.829742371733346, 12.468582121891949",0,0,1015,"16242099999,AU378,16239099999,16224099999,LIRA",7,9.9,162,3.9,5.13509464416587e-14,0,24-Feb-2023 04:00:00
84.6,"Partially cloudy",2023-02-24T04:30:00,6.1,7,94.18,"41.829742371733346, 12.468582121891949",0,0,1015,"16242099999,AU378,16239099999,16224099999,LIRA",7,9.9,162,3.9,5.15380596849645e-14,38.7334,24-Feb-2023 04:30:00
29,"Partially cloudy",2023-02-24T05:00:00,6.9,8.1,88.2,"41.829742371733346, 12.468582121891949",0,0,1015,"16242099999,AU378,16239099999,16224099999,LIRA",8.8,9.9,153,5.9,5.17259403090666e-14,74.1348,24-Feb-2023 05:00:00
29,"Partially cloudy",2023-02-24T05:30:00,6.9,8.1,88.2,"41.829742371733346, 12.468582121891949",0,0,1015,"16242099999,AU378,16239099999,16224099999,LIRA",8.8,9.9,153,5.9,5.19145918113346e-14,97.6842,24-Feb-2023 05:30:00
84.6,"Partially cloudy",2023-02-24T06:00:00,5.3,6.1,94.14,"41.829742371733346, 12.468582121891949",0,0,1015,"16242099999,AU378,16239099999,16224099999,LIRA",6.1,7.2,63,4,5.21040177098551e-14,164.7695,24-Feb-2023 06:00:00
84.6,"Partially cloudy",2023-02-24T06:30:00,5.3,6.1,94.14,"41.829742371733346, 12.468582121891949",0,0,1015,"16242099999,AU378,16239099999,16224099999,LIRA",6.1,7.2,63,4,5.22942215372022e-14,206.6427,24-Feb-2023 06:30:00
12,"Clear",2023-02-24T07:00:00,5.7,5.8,94.32,"41.829742371733346, 12.468582121891949",0,0,1014.2,"E2310,16242099999,16239099999,16224099999,16234099999",6.5,9.2,75,5.1,5.24852068436773e-14,228.641,24-Feb-2023 07:00:00
12,"Clear",2023-02-24T07:30:00,5.7,5.8,94.32,"41.829742371733346, 12.468582121891949",0,0,1014.2,"E2310,16242099999,16239099999,16224099999,16234099999",6.5,9.2,75,5.1,5.26769772006277e-14,242.7278,24-Feb-2023 07:30:00
12,"Clear",2023-02-24T08:00:00,5.2,5.2,93.57,"41.829742371733346, 12.468582121891949",0,0,1015,"16242099999,16239099999,AT416,16234099999,LIRA",6.2,7,16,5.7,5.28695361941411e-14,196.3497,24-Feb-2023 08:00:00
12,"Clear",2023-02-24T08:30:00,5.2,5.2,93.57,"41.829742371733346, 12.468582121891949",0,0,1015,"16242099999,16239099999,AT416,16234099999,LIRA",6.2,7,16,5.7,5.30628874283256e-14,306.8863,24-Feb-2023 08:30:00
75.5,"Partially cloudy",2023-02-24T09:00:00,6.8,7.9,90.08,"41.829742371733346, 12.468582121891949",0,0,1015.1,"16242099999,16239099999,AT416,16224099999,16234099999",8.3,7.8,107,4.9,5.32570345286703e-14,413.8172,24-Feb-2023 09:00:00
75.5,"Partially cloudy",2023-02-24T09:30:00,6.8,7.9,90.08,"41.829742371733346, 12.468582121891949",0,0,1015.1,"16242099999,16239099999,AT416,16224099999,16234099999",8.3,7.8,107,4.9,5.3451981135662e-14,384.1933,24-Feb-2023 09:30:00
75.5,"Partially cloudy",2023-02-24T10:00:00,8.3,10.3,87.77,"41.829742371733346, 12.468582121891949",0,0,1015.1,"16242099999,16239099999,AT416,16224099999,16234099999",10.3,7.3,59,3.4,5.36477309081063e-14,396.7544,24-Feb-2023 10:00:00
75.5,"Partially cloudy",2023-02-24T10:30:00,8.3,10.3,87.77,"41.829742371733346, 12.468582121891949",0,0,1015.1,"16242099999,16239099999,AT416,16224099999,16234099999",10.3,7.3,59,3.4,5.38442875265307e-14,511.185,24-Feb-2023 10:30:00
50.6,"Partially cloudy",2023-02-24T11:00:00,9.2,13.6,74.7,"41.829742371733346, 12.468582121891949",0,0,1015.2,"16242099999,16239099999,AT416,16224099999,16234099999",13.6,9.5,143,11.8,5.40416546867225e-14,636.3706,24-Feb-2023 11:00:00
50.6,"Partially cloudy",2023-02-24T11:30:00,9.2,13.6,74.7,"41.829742371733346, 12.468582121891949",0,0,1015.2,"16242099999,16239099999,AT416,16224099999,16234099999",13.6,9.5,143,11.8,5.42398361030918e-14,768.145,24-Feb-2023 11:30:00
35.7,"Partially cloudy",2023-02-24T12:00:00,9.3,14.2,72.05,"41.829742371733346, 12.468582121891949",0,0,1015,"16242099999,16239099999,AT416,16224099999,16234099999",14.2,9.8,185,15.8,5.44388355121172e-14,680.6741,24-Feb-2023 12:00:00
35.7,"Partially cloudy",2023-02-24T12:30:00,9.3,14.2,72.05,"41.829742371733346, 12.468582121891949",0,0,1015,"16242099999,16239099999,AT416,16224099999,16234099999",14.2,9.8,185,15.8,0.0416666666666661,627.6438,24-Feb-2023 12:30:00
48.2,"Partially cloudy",2023-02-24T13:00:00,8.3,15.2,63.14,"41.829742371733346, 12.468582121891949",0,0,1014,"16242099999,16239099999,AT416,16224099999,16234099999",15.2,10,177,19.6,0.0833333333333339,494.072,24-Feb-2023 13:00:00
48.2,"Partially cloudy",2023-02-24T13:30:00,8.3,15.2,63.14,"41.829742371733346, 12.468582121891949",0,0,1014,"16242099999,16239099999,AT416,16224099999,16234099999",15.2,10,177,19.6,0.125,592.3284,24-Feb-2023 13:30:00
48.2,"Partially cloudy",2023-02-24T14:00:00,9.3,16,64.53,"41.829742371733346, 12.468582121891949",0,0,1013,"16242099999,16239099999,AT416,16224099999,16234099999",16,10,191,16.8,0.166666666666666,587.2124,24-Feb-2023 14:00:00
48.2,"Partially cloudy",2023-02-24T14:30:00,9.3,16,64.53,"41.829742371733346, 12.468582121891949",0,0,1013,"16242099999,16239099999,AT416,16224099999,16234099999",16,10,191,16.8,0.208333333333334,522.9128,24-Feb-2023 14:30:00
31.2,"Partially cloudy",2023-02-24T15:00:00,8.6,16,61.26,"41.829742371733346, 12.468582121891949",0,0,1012.1,"16242099999,16239099999,AT416,16224099999,16234099999",16,10,171,17.3,0.25,444.5452,24-Feb-2023 15:00:00
31.2,"Partially cloudy",2023-02-24T15:30:00,8.6,16,61.26,"41.829742371733346, 12.468582121891949",0,0,1012.1,"16242099999,16239099999,AT416,16224099999,16234099999",16,10,171,17.3,0.291666666666666,376.4331,24-Feb-2023 15:30:00
31.8,"Partially cloudy",2023-02-24T16:00:00,8.4,15.7,61.75,"41.829742371733346, 12.468582121891949",0,0,1011.1,"16242099999,16239099999,AT416,16224099999,16234099999",15.7,10,178,15.3,0.333333333333334,340.8977,24-Feb-2023 16:00:00
31.8,"Partially cloudy",2023-02-24T16:30:00,8.4,15.7,61.75,"41.829742371733346, 12.468582121891949",0,0,1011.1,"16242099999,16239099999,AT416,16224099999,16234099999",15.7,10,178,15.3,0.375,474.187,24-Feb-2023 16:30:00
38,"Partially cloudy",2023-02-24T17:00:00,8,15.4,61.59,"41.829742371733346, 12.468582121891949",0,0,1011,"16242099999,16239099999,AT416,16224099999,16234099999",15.4,10,172,13.5,0.416666666666666,504.2073,24-Feb-2023 17:00:00
38,"Partially cloudy",2023-02-24T17:30:00,8,15.4,61.59,"41.829742371733346, 12.468582121891949",0,0,1011,"16242099999,16239099999,AT416,16224099999,16234099999",15.4,10,172,13.5,0.458333333333334,392.1961,24-Feb-2023 17:30:00
50,"Partially cloudy",2023-02-24T18:00:00,9.3,14,73.32,"41.829742371733346, 12.468582121891949",0,0,1011.1,"16242099999,16239099999,AT416,16224099999,16234099999",14,10,213,13.8,0.5,349.8461,24-Feb-2023 18:00:00
50,"Partially cloudy",2023-02-24T18:30:00,9.3,14,73.32,"41.829742371733346, 12.468582121891949",0,0,1011.1,"16242099999,16239099999,AT416,16224099999,16234099999",14,10,213,13.8,0.541666666666666,293.0532,24-Feb-2023 18:30:00
30,"Partially cloudy",2023-02-24T19:00:00,9.4,12.9,79.04,"41.829742371733346, 12.468582121891949",0,0,1011.1,"16242099999,AU378,16239099999,16224099999,16234099999",12.9,10,134,11.4,0.583333333333334,275.7139,24-Feb-2023 19:00:00
30,"Partially cloudy",2023-02-24T19:30:00,9.4,12.9,79.04,"41.829742371733346, 12.468582121891949",0,0,1011.1,"16242099999,AU378,16239099999,16224099999,16234099999",12.9,10,134,11.4,0.625,276.5276,24-Feb-2023 19:30:00
NaN,"Clear",2023-02-24T20:00:00,8.3,12.1,78.02,"41.829742371733346, 12.468582121891949",0,0,1010.9,"16242099999,16239099999,16224099999,LIRA",12.1,10,149,4.7,0.666666666666666,460.6908,24-Feb-2023 20:00:00
NaN,"Clear",2023-02-24T20:30:00,8.3,12.1,78.02,"41.829742371733346, 12.468582121891949",0,0,1010.9,"16242099999,16239099999,16224099999,LIRA",12.1,10,149,4.7,0.708333333333334,348.5819,24-Feb-2023 20:30:00
NaN,"Clear",2023-02-24T21:00:00,6.5,12.9,64.95,"41.829742371733346, 12.468582121891949",0,0,1010,"16242099999,AU378,16239099999,16224099999,LIRA",12.9,10,76,7.9,0.75,262.525,24-Feb-2023 21:00:00
NaN,"Clear",2023-02-24T21:30:00,6.5,12.9,64.95,"41.829742371733346, 12.468582121891949",0,0,1010,"16242099999,AU378,16239099999,16224099999,LIRA",12.9,10,76,7.9,0.791666666666666,123.7862,24-Feb-2023 21:30:00
NaN,"Clear",2023-02-24T22:00:00,7.1,12.1,71.89,"41.829742371733346, 12.468582121891949",0,0,1009,"16242099999,16239099999,16224099999,LIRA",12.1,10,84,6.3,0.833333333333334,48.4526,24-Feb-2023 22:00:00
NaN,"Clear",2023-02-24T22:30:00,7.1,12.1,71.89,"41.829742371733346, 12.468582121891949",0,0,1009,"16242099999,16239099999,16224099999,LIRA",12.1,10,84,6.3,0.875,8.5843,24-Feb-2023 22:30:00
26.9,"Partially cloudy",2023-02-24T23:00:00,7.1,11.9,72.49,"41.829742371733346, 12.468582121891949",0,0,1009.9,"16242099999,16239099999,16224099999,LIRA",11.9,10,289,9.6,0.916666666666666,18.2844,24-Feb-2023 23:00:00
26.9,"Partially cloudy",2023-02-24T23:30:00,7.1,11.9,72.49,"41.829742371733346, 12.468582121891949",0,0,1009.9,"16242099999,16239099999,16224099999,LIRA",11.9,10,289,9.6,0.958333333333334,7.2844,24-Feb-2023 23:30:00
NaN,"Clear",2023-02-25T00:00:00,3.5,12.8,53.16,"41.829742371733346, 12.468582121891949",0,0,1008,"16242099999,AU378,16239099999,16224099999,LIRA",12.8,10,110,4.2,1,18.5275,25-Feb-2023 00:00:00
NaN,"Clear",2023-02-25T00:30:00,3.5,12.8,53.16,"41.829742371733346, 12.468582121891949",0,0,1008,"16242099999,AU378,16239099999,16224099999,LIRA",12.8,10,110,4.2,1,7.5275,25-Feb-2023 00:30:00
NaN,"Clear",2023-02-25T01:00:00,1.5,14.6,41.25,"41.829742371733346, 12.468582121891949",0,0,1008,"16242099999,AU378,16239099999,16224099999,LIRA",14.6,10,166,14.3,1,36.3997,25-Feb-2023 01:00:00
